Hour,Wind Generation,Solar Generation
22.0,12.468803173642515,0.020552000000000004
23.0,12.468803173642515,0.014924000000000002
0.0,11.687549841960653,0.0
1.0,11.937550908098851,0.020328000000000002
2.0,12.093801574435222,0.021868000000000002
3.0,11.8750506415643,0.016016000000000002
4.0,11.59379944215883,0.02338
5.0,10.312543978200576,0.027468000000000003
6.0,8.562536515233207,0.012544000000000001
7.0,7.468781850878598,0.46712400000000004
8.0,4.7812703898929945,17.109484000000002
9.0,7.531282117413149,41.008520000000004
10.0,11.53129917562428,72.54027200000002
11.0,10.968796776813338,79.32842400000001
12.0,9.687541312855087,72.70499600000001
13.0,8.093784516224089,102.489576
14.0,4.812520523160268,134.96663600000002
15.0,4.468769057220249,131.207916
16.0,0.0,42.95270000000001
17.0,2.218759461976487,31.911796
18.0,5.656274121376678,0.841456
19.0,9.750041579389636,0.006272000000000001
20.0,11.656299708693378,0.011900000000000003
21.0,9.718791446122363,0.015372
22.0,8.750037314836852,0.010808000000000002
23.0,7.812533316818618,0.017528000000000002
0.0,6.875029318800384,0.016884
1.0,5.312522655436661,0.019684
2.0,5.312522655436661,0.019460000000000005
3.0,5.062521589298465,0.021868000000000002
4.0,4.375018657418427,0.020776000000000003
5.0,4.437518923952974,0.0038919999999999996
6.0,6.406277319791267,0.03788400000000001
7.0,8.437535982164109,0.168896
8.0,11.156297576416987,21.547484
9.0,11.937550908098851,74.556412
10.0,12.375052773840691,122.09408400000002
11.0,12.531303440177064,157.27992
12.0,13.437557304928022,175.64797600000003
13.0,14.65631250235173,178.88379600000002
14.0,15.500066100568137,164.680348
15.0,16.437570098586374,129.65635200000003
16.0,17.750075695811898,52.80772
17.0,22.281345019566704,37.44874
18.0,22.56259621897217,2.149084
19.0,19.718834091650194,0.00518
20.0,16.06256849937908,0.013832
21.0,11.062547176615164,0.01666
22.0,8.000034116422263,0.001288
23.0,8.437535982164109,0.008232
0.0,6.875029318800384,0.01904
1.0,5.312522655436661,0.021
2.0,5.312522655436661,0.007364000000000001
3.0,5.062521589298465,0.016884
4.0,4.375018657418427,0.020132000000000004
5.0,4.437518923952974,0.012544000000000001
6.0,6.406277319791267,0.024892000000000004
7.0,8.437535982164109,0.31483200000000006
8.0,11.156297576416987,19.080544000000003
9.0,11.937550908098851,69.624184
10.0,12.375052773840691,114.593136
11.0,12.531303440177064,147.828548
12.0,13.437557304928022,168.59180800000001
13.0,14.65631250235173,164.91846
14.0,15.500066100568137,131.308856
15.0,16.437570098586374,100.996308
16.0,17.750075695811898,93.30540800000001
17.0,22.281345019566704,32.074112
18.0,22.56259621897217,2.307872
19.0,19.718834091650194,0.00714
20.0,16.06256849937908,0.005404000000000001
21.0,11.062547176615164,0.006495999999999999
22.0,8.000034116422263,0.011900000000000003
23.0,8.437535982164109,0.013636000000000002
0.0,11.687549841960653,0.017752
1.0,11.937550908098851,0.018395999999999996
2.0,12.093801574435222,0.022512
3.0,11.8750506415643,0.021644
4.0,11.59379944215883,0.014924000000000002
5.0,10.312543978200576,0.02142
6.0,8.562536515233207,0.023352000000000005
7.0,7.468781850878598,0.26208000000000004
8.0,4.7812703898929945,8.673840000000002
9.0,7.531282117413149,27.858292000000002
10.0,11.53129917562428,57.745940000000004
11.0,10.968796776813338,63.043484000000014
12.0,9.687541312855087,66.399284
13.0,8.093784516224089,106.60053600000002
14.0,4.812520523160268,77.909776
15.0,4.468769057220249,74.249784
16.0,0.0,65.072252
17.0,2.218759461976487,34.590920000000004
18.0,5.656274121376678,1.8338320000000001
19.0,9.750041579389636,0.005404000000000001
20.0,11.656299708693378,0.010164000000000001
21.0,9.718791446122363,0.008232
22.0,8.750037314836852,0.010612000000000002
23.0,7.812533316818618,0.013188
0.0,22.250094886299422,0.0
1.0,19.18758182610653,0.014504
2.0,24.31260368193954,0.014924000000000002
3.0,0.0,0.01904
4.0,0.0,0.018395999999999996
5.0,0.0,0.028140000000000005
6.0,0.0,0.02338
7.0,0.0,0.39712400000000003
8.0,0.0,25.49764
9.0,0.0,79.67080800000001
10.0,0.0,128.784068
11.0,0.0,163.992136
12.0,0.0,183.54369599999998
13.0,0.0,185.785068
14.0,0.0,171.56090000000003
15.0,0.0,132.995716
16.0,24.187603148870444,91.58506
17.0,24.906356214017755,31.017476000000002
18.0,0.0,1.9860680000000002
19.0,0.0,0.020552000000000004
20.0,0.0,0.024444000000000004
21.0,0.0,0.009744
22.0,0.0,0.0
23.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.032256
4.0,0.0,0.0
5.0,0.0,0.03788400000000001
6.0,0.0,0.0
7.0,22.21884475303215,0.28571199999999997
8.0,20.031335424322936,26.222812
9.0,20.000085291055665,79.6222
10.0,20.312586623728407,126.837368
11.0,20.968839422341173,162.230152
12.0,20.718838356202976,181.86280000000002
13.0,14.093810103540788,183.513176
14.0,14.062559970273513,168.05700800000002
15.0,13.781308770868042,137.289628
16.0,12.812554639582533,92.721608
17.0,11.281298109486086,40.554808
18.0,8.468786115431381,2.258368
19.0,5.9687754540494256,0.012320000000000001
20.0,2.5312607946492327,0.023576
21.0,0.0,0.027692000000000005
22.0,0.0,0.020328000000000002
23.0,0.0,0.003472
0.0,4.031267191478407,0.0
1.0,15.93756796630998,0.0
2.0,17.375074096604607,0.0
3.0,16.562570631655472,0.0
4.0,17.15632316373369,0.012124000000000001
5.0,16.468820231853645,0.01904
6.0,16.562570631655472,0.0
7.0,19.500083158779272,0.308252
8.0,17.84382609561373,25.710720000000002
9.0,17.09382289719914,77.80049200000002
10.0,14.000059703738966,124.478732
11.0,12.375052773840691,160.168512
12.0,12.312552507306144,180.30555200000003
13.0,11.937550908098851,182.620256
14.0,10.562545044338771,167.850144
15.0,8.31253544909501,133.753872
16.0,5.656274121376678,92.336552
17.0,5.0000213227639145,40.587764
18.0,8.406285848896834,2.897524
19.0,13.687558371066219,0.008652
20.0,13.093805838988006,0.025088000000000003
21.0,14.406311436213533,0.023156000000000003
